timestamp,gyrx,gyry,gyrz
11:20:28.974,48.59,3.16,-151.3
11:20:29.169,46.85,2.12,-154.19
11:20:29.365,45.62,1.41,-154.25
11:20:29.560,45.48,-8.07,-158.82
11:20:29.754,47.36,-10.41,-158.43
11:20:29.950,48.01,-6.61,-159.35
11:20:30.193,48.89,-6.03,-161.98
11:20:30.339,45.53,-2.34,-169.94
11:20:30.534,46.35,-2.06,-173.79
11:20:30.729,44.8,0.58,-176.2
11:20:30.924,44.07,-0.83,-178.56
11:20:31.120,41.58,0.96,177.86
11:20:31.315,43.26,-0.32,175.03
11:20:31.510,43.7,-2.75,173.87
11:20:31.704,44.27,-4.46,172.64
11:20:31.899,44.09,-5.72,170.76
11:20:32.096,44.25,-5.64,169.83
11:20:32.290,44.7,-5.1,167.17
11:20:32.535,44.43,-5.65,165.53
11:20:32.729,44.28,-7.07,165.88
11:20:32.926,45.41,-7.43,163.93
11:20:33.120,45.07,-6.33,162.97
11:20:33.313,44.62,-6.35,160.61
11:20:33.509,45.51,-5.93,158.29
11:20:33.703,46.69,-6.36,155.38
11:20:33.898,45.09,-6.02,154.07
11:20:34.142,46.77,-3.22,154.26
11:20:34.289,46.58,-2.39,152.71
11:20:34.533,46.08,-1.74,150.72
11:20:34.678,44.05,-1.7,148.38
11:20:34.875,45.09,-2.02,145.62
11:20:35.068,43.52,-1.62,142.41
11:20:35.263,42.18,-2.57,138.87
11:20:35.458,44.01,-4.39,137.46
11:20:35.653,42.95,-3.31,134.87
11:20:35.848,43.27,-2.48,132.3
11:20:36.043,42.98,-2.72,130.09
11:20:36.238,44.46,-3.01,128.34
11:20:36.433,47.0,-4.87,124.3
11:20:36.627,45.43,-4.08,122.75
11:20:36.872,43.61,-2.17,119.13
11:20:37.071,41.32,-2.22,117.28
11:20:37.263,43.95,-5.49,117.57
11:20:37.457,43.91,-5.74,112.92
11:20:37.652,44.31,-5.13,111.27
11:20:37.896,44.03,-3.35,108.59
11:20:38.042,42.98,-5.01,107.43
11:20:38.237,41.79,-8.73,113.79
11:20:38.431,38.02,-5.54,113.25
11:20:38.627,39.41,-1.96,111.44
11:20:38.824,41.4,-4.2,108.74
11:20:39.017,39.63,-3.43,107.4
11:20:39.212,37.87,-3.49,101.92
11:20:39.407,38.85,-1.45,98.58
11:20:39.602,38.0,-2.13,98.05
11:20:39.796,39.12,-2.18,95.06
11:20:39.992,38.72,-2.05,91.52
11:20:40.187,38.5,-2.09,89.78
11:20:40.381,38.75,-2.77,86.77
11:20:40.576,38.5,-2.99,84.09
11:20:40.772,38.65,-2.96,82.0
11:20:40.967,38.44,-3.17,79.9
11:20:41.211,38.28,-3.18,77.62
11:20:41.407,38.11,-3.34,75.13
11:20:41.600,38.05,-3.49,73.14
11:20:41.799,37.96,-3.58,70.85
11:20:41.990,38.01,-3.67,68.78
11:20:42.185,38.15,-3.62,66.62
11:20:42.381,38.25,-3.42,64.57
11:20:42.576,38.27,-3.12,62.24
11:20:42.772,38.2,-3.05,60.05
11:20:42.967,38.23,-3.0,57.76
11:20:43.162,39.31,-2.03,52.59
11:20:43.356,39.3,-2.2,49.89
11:20:43.552,39.4,-2.49,47.82
11:20:43.746,39.39,-2.79,45.54
11:20:43.942,39.23,-3.13,43.28
11:20:44.136,39.12,-3.26,40.88
11:20:44.331,38.6,-3.71,38.92
11:20:44.527,38.61,-3.95,36.58
11:20:44.721,38.65,-3.92,34.2
11:20:44.916,38.8,-3.98,31.97
11:20:45.111,38.82,-4.21,29.77
11:20:45.306,38.99,-4.46,27.44
11:20:45.549,39.19,-4.84,25.1
11:20:45.745,39.27,-4.75,22.93
11:20:45.938,39.21,-4.8,20.91
11:20:46.133,39.23,-4.84,18.87
11:20:46.328,39.28,-4.81,16.75
11:20:46.590,39.25,-4.97,14.48
11:20:46.719,39.31,-5.08,12.41
11:20:46.914,39.56,-5.24,10.34
11:20:47.110,39.7,-5.17,8.15
11:20:47.305,39.65,-5.11,5.91
11:20:47.500,39.77,-5.3,3.81
11:20:47.694,39.64,-5.47,1.54
11:20:47.890,39.33,-5.56,-0.76
11:20:48.085,39.22,-5.59,-2.8
11:20:48.279,39.15,-5.4,-4.94
11:20:48.477,39.35,-5.29,-7.19
11:20:48.670,39.45,-5.4,-9.4
11:20:48.867,39.2,-5.48,-11.71
11:20:49.061,39.43,-5.52,-13.88
11:20:49.256,39.34,-5.51,-16.15
11:20:49.451,39.49,-5.19,-18.19
11:20:49.694,39.73,-5.47,-20.38
11:20:49.889,39.99,-5.51,-22.62
11:20:50.085,40.08,-5.5,-24.78
11:20:50.281,40.08,-5.33,-26.85
11:20:50.474,39.93,-5.37,-28.99
11:20:50.719,39.77,-5.4,-31.13
11:20:50.865,39.33,-5.81,-33.44
11:20:51.060,38.43,-5.88,-36.72
11:20:51.255,40.74,-5.45,-31.97
11:20:51.449,41.5,-5.23,-35.34
11:20:51.743,41.55,-6.21,-43.41
11:20:51.888,41.69,-5.42,-49.2
11:20:52.033,37.69,-6.03,-50.06
11:20:52.229,38.46,-15.61,-66.21
11:20:52.424,31.89,-6.75,-50.41
11:20:52.618,38.34,-17.8,-57.17
11:20:52.813,40.63,-15.64,-63.68
11:20:53.008,45.74,-13.07,-65.97
11:20:53.203,42.92,-11.64,-67.43
11:20:53.398,42.25,-11.68,-70.36
11:20:53.594,42.3,-11.19,-72.15
11:20:53.789,42.18,-11.04,-74.17
11:20:54.033,41.47,-10.91,-76.95
11:20:54.227,40.87,-10.56,-79.16
11:20:54.422,40.57,-10.19,-81.88
11:20:54.617,40.42,-10.61,-85.52
11:20:54.813,39.79,-10.08,-87.15
11:20:55.008,39.34,-9.66,-89.78
11:20:55.203,39.73,-9.12,-91.56
11:20:55.398,39.62,-8.92,-93.49
11:20:55.593,40.13,-9.56,-95.2
11:20:55.837,40.3,-9.56,-96.29
11:20:55.983,40.42,-9.18,-98.98
11:20:56.178,40.13,-9.13,-100.88
11:20:56.421,39.28,-8.91,-103.24
11:20:56.570,39.35,-9.0,-105.72
11:20:56.763,39.34,-9.23,-109.13
11:20:56.960,38.86,-10.03,-110.4
11:20:57.154,38.09,-9.28,-112.85
11:20:57.396,37.91,-10.34,-115.14
11:20:57.545,38.98,-11.64,-116.47
11:20:57.739,38.08,-11.09,-120.08
11:20:57.933,38.91,-11.88,-121.06
11:20:58.177,39.58,-11.95,-121.95
11:20:58.372,40.26,-12.81,-121.6
11:20:58.569,41.93,-11.0,-126.06
11:20:58.763,42.42,-8.25,-127.2
11:20:58.956,40.93,-7.19,-129.66
11:20:59.153,41.04,-7.79,-132.22
11:20:59.348,39.87,-9.77,-134.88
11:20:59.542,42.23,-11.26,-137.87
11:20:59.738,41.74,-9.65,-139.44
11:20:59.932,41.0,-8.77,-141.59
11:21:00.127,40.08,-9.0,-144.62
11:21:00.321,41.29,-9.73,-146.64
11:21:00.565,41.17,-11.25,-147.5
11:21:00.712,39.24,-10.62,-149.76
11:21:00.907,37.23,-9.78,-152.52
11:21:01.101,38.75,-9.49,-153.37
11:21:01.297,41.63,-11.39,-156.68
11:21:01.492,41.49,-10.77,-159.51
11:21:01.686,40.06,-9.1,-161.98
11:21:01.882,39.34,-8.71,-163.35
11:21:02.078,40.83,-9.56,-166.14
11:21:02.271,41.92,-10.49,-165.98
11:21:02.465,40.75,-8.68,-167.93
11:21:02.709,39.02,-7.03,-170.87
11:21:02.906,39.57,-8.31,-171.86
11:21:03.101,42.09,-10.9,-175.1
11:21:03.296,41.23,-10.01,-177.0
11:21:03.491,39.21,-8.34,-179.92
11:21:03.685,38.09,-7.5,177.23
11:21:03.880,37.57,-8.33,174.75
11:21:04.075,39.43,-9.97,173.17
11:21:04.269,39.64,-7.95,172.51
11:21:04.464,38.92,-6.47,169.48
11:21:04.660,39.04,-6.52,167.1
11:21:04.856,41.17,-6.98,163.75
11:21:05.048,40.43,-8.47,162.71
11:21:05.245,38.75,-7.83,160.59
11:21:05.440,37.32,-6.4,158.02
11:21:05.634,37.88,-6.49,154.5
11:21:05.830,38.94,-7.49,152.03
11:21:06.025,37.91,-7.32,150.76
11:21:06.221,36.72,-7.19,147.97
11:21:06.414,36.67,-7.89,145.49
11:21:06.611,37.87,-7.39,143.06
11:21:06.806,37.12,-7.34,140.25
11:21:07.050,34.41,-5.79,138.1
11:21:07.245,34.62,-5.19,137.53
11:21:07.439,36.72,-6.19,134.36
11:21:07.635,36.89,-6.19,131.63
11:21:07.830,36.72,-6.75,129.64
11:21:08.024,35.67,-6.69,126.3
11:21:08.220,36.25,-7.71,123.71
11:21:08.416,38.19,-9.85,121.75
11:21:08.609,38.36,-10.07,121.48
11:21:08.806,36.62,-8.57,119.37
11:21:09.000,37.03,-8.94,117.74
11:21:09.195,39.67,-11.94,114.98
11:21:09.391,39.7,-12.08,113.69
11:21:09.585,38.05,-9.78,110.04
11:21:09.779,37.7,-9.96,108.51
11:21:09.975,39.22,-11.54,106.41
11:21:10.169,39.19,-13.69,104.41
11:21:10.364,36.86,-10.65,103.29
11:21:10.561,37.04,-9.07,100.09
11:21:10.755,37.85,-9.23,97.76
11:21:10.948,38.92,-11.11,96.18
11:21:11.144,38.7,-8.93,95.27
11:21:11.389,35.88,-8.9,93.09
11:21:11.582,36.73,-9.01,90.81
11:21:11.778,39.68,-10.8,87.9
11:21:11.972,39.68,-9.68,85.94
11:21:12.170,38.5,-9.35,83.5
11:21:12.362,38.59,-9.27,81.36
11:21:12.557,41.43,-12.19,78.22
11:21:12.752,41.67,-12.18,76.53
11:21:12.947,39.54,-11.11,73.28
11:21:13.143,38.73,-11.07,71.34
11:21:13.338,41.23,-13.43,68.54
11:21:13.533,41.04,-14.32,67.14
11:21:13.728,38.88,-12.18,63.91
11:21:13.923,38.68,-11.89,62.57
11:21:14.118,40.0,-12.69,60.14
11:21:14.314,39.83,-14.38,58.51
11:21:14.509,37.52,-12.43,55.29
11:21:14.704,37.23,-11.48,53.17
11:21:14.899,38.66,-12.14,51.13
11:21:15.095,38.62,-14.12,48.61
11:21:15.385,36.84,-12.62,47.76
11:21:15.484,34.77,-11.77,45.23
11:21:15.725,36.29,-12.24,44.26
11:21:15.922,38.3,-14.13,41.65
11:21:16.117,38.29,-11.86,40.8
11:21:16.359,37.17,-9.89,37.71
11:21:16.505,37.77,-9.96,35.83
11:21:16.700,39.82,-12.61,34.28
11:21:16.896,39.46,-11.47,32.56
11:21:17.091,37.99,-10.09,30.39
11:21:17.289,37.52,-10.21,28.72
11:21:17.484,39.78,-11.82,25.22
11:21:17.677,40.25,-11.8,22.6
11:21:17.872,38.69,-11.04,20.95
11:21:18.068,36.85,-10.43,18.4
11:21:18.264,38.32,-10.76,15.68
11:21:18.458,38.03,-12.28,14.31
11:21:18.654,36.37,-10.78,12.62
11:21:18.849,35.16,-10.18,10.54
11:21:19.044,36.32,-10.0,7.43
11:21:19.239,38.49,-11.75,6.27
11:21:19.435,37.63,-10.49,4.44
11:21:19.629,36.5,-10.02,3.55
11:21:19.873,35.88,-9.56,2.74
11:21:20.068,35.69,-10.28,2.16
11:21:20.263,34.78,-10.82,4.58
11:21:20.457,36.89,-10.11,1.84
11:21:20.653,35.57,-12.69,-1.45
11:21:20.847,25.31,-10.0,6.14
11:21:21.041,12.55,-7.24,8.89
11:21:21.236,19.77,-12.27,9.56
11:21:21.432,-7.48,-7.28,-1.69
11:21:21.628,-24.1,-5.47,-8.64
11:21:21.823,-21.76,-11.68,-14.58
11:21:22.017,-9.39,-11.76,-19.07
11:21:22.212,-8.92,-15.76,-17.66
11:21:22.408,-12.1,-22.61,-15.04
11:21:22.601,-9.12,-20.88,-13.28
11:21:22.797,-6.81,-18.06,-8.87
11:21:22.992,-7.51,-11.59,-19.24
11:21:23.189,-3.36,-19.94,-36.59
11:21:23.382,-21.93,-17.24,-33.33
11:21:23.576,-24.26,-9.2,-24.18
11:21:23.771,-15.29,-4.16,-10.63
11:21:24.016,-5.59,-9.89,-13.41
11:21:24.211,-4.67,-18.82,-17.17
11:21:24.407,4.4,-12.58,-20.49
11:21:24.602,-5.35,-13.51,-19.74
11:21:24.797,-8.79,-10.93,-15.3
11:21:24.990,-9.54,-12.95,-13.86
11:21:25.187,-8.31,-11.49,-19.54
11:21:25.382,-7.99,-13.21,-20.06
11:21:25.576,-7.52,-12.75,-20.8
11:21:25.771,-8.33,-12.65,-22.52
11:21:25.965,-7.96,-12.42,-23.62
11:21:26.162,-7.62,-12.05,-25.31
11:21:26.406,-7.65,-11.98,-26.84
11:21:26.600,-13.56,-3.73,-39.53
11:21:26.747,-21.16,5.25,-37.26
11:21:26.941,-22.23,3.46,-33.26
11:21:27.137,-17.39,-1.79,-39.24
11:21:27.380,-18.47,-2.86,-40.25
11:21:27.527,-16.58,-3.58,-41.63
11:21:27.723,-17.07,-2.9,-43.58
11:21:27.916,-17.1,-3.52,-44.14
11:21:28.111,-17.37,-4.37,-44.42
11:21:28.307,-17.49,-4.31,-47.29
11:21:28.551,-15.0,-3.92,-45.44
11:21:28.744,-16.9,-4.66,-48.32
11:21:28.941,-16.28,-5.12,-49.73
11:21:29.136,-16.82,-5.86,-51.23
11:21:29.331,-17.8,-8.41,-53.86
11:21:29.524,-21.49,-12.45,-57.48
11:21:29.721,-23.77,-8.27,-58.75
11:21:29.915,-19.18,-11.22,-56.63
11:21:30.111,-18.65,-12.12,-58.73
11:21:30.306,-18.96,-13.73,-59.52
11:21:30.501,-19.41,-13.78,-62.83
11:21:30.694,-18.38,-13.81,-64.54
11:21:30.890,-17.97,-13.63,-66.26
11:21:31.086,-17.84,-13.06,-68.07
11:21:31.280,-17.28,-13.19,-69.93
11:21:31.476,-17.34,-12.21,-70.81
11:21:31.670,-16.92,-12.42,-72.89
11:21:31.865,-17.13,-12.14,-74.75
11:21:32.061,-17.28,-11.43,-76.73
11:21:32.255,-17.37,-11.54,-77.96
11:21:32.449,-17.19,-11.53,-80.07
11:21:32.646,-17.06,-11.42,-82.07
11:21:32.888,-17.68,-11.57,-83.72
11:21:33.085,-16.7,-11.97,-85.31
11:21:33.278,-17.09,-11.88,-87.51
11:21:33.474,-16.7,-12.11,-89.28
11:21:33.670,-16.35,-12.03,-91.52
11:21:33.864,-16.64,-11.82,-93.05
11:21:34.060,-16.85,-11.59,-94.78
11:21:34.255,-16.56,-10.98,-97.27
11:21:34.450,-16.48,-11.38,-98.94
11:21:34.692,-16.39,-11.47,-100.82
11:21:34.839,-16.56,-11.89,-102.55
11:21:35.033,-16.83,-11.82,-103.88
11:21:35.230,-16.93,-11.92,-106.05
11:21:35.425,-16.79,-11.57,-107.78
11:21:35.619,-17.59,-12.21,-109.17
11:21:35.815,-17.18,-12.68,-110.82
11:21:36.108,-17.18,-13.0,-111.26
11:21:36.205,-15.58,-10.32,-111.62
11:21:36.400,-12.68,-10.9,-110.83
11:21:36.593,-13.48,-7.61,-114.07
11:21:36.788,-14.88,-4.48,-116.28
11:21:36.982,-14.38,-3.13,-115.78
11:21:37.228,-13.6,-1.89,-117.79
11:21:37.422,-12.88,-0.92,-119.35
11:21:37.617,-12.71,-3.85,-121.52
11:21:37.811,-12.33,-2.97,-123.12
11:21:38.007,-12.41,-2.28,-124.73
11:21:38.201,-12.21,-3.49,-126.09
11:21:38.394,-10.85,-3.09,-127.31
11:21:38.590,-10.66,-4.21,-132.83
11:21:38.786,-10.85,-3.29,-134.02
11:21:38.981,-10.77,-3.48,-135.64
11:21:39.176,-9.98,-3.48,-137.4
11:21:39.371,-8.24,-3.11,-141.65
11:21:39.566,-6.68,-6.81,-143.64
11:21:39.761,0.56,-9.37,-143.19
11:21:39.956,5.82,-6.85,-145.33
11:21:40.152,7.61,-3.39,-149.61
11:21:40.345,6.78,0.04,-150.11
11:21:40.542,8.4,4.73,-148.58
11:21:40.736,7.67,6.07,-149.14
11:21:40.932,3.34,7.42,-145.73
11:21:41.127,-4.09,2.86,-145.2
11:21:41.322,-2.51,8.92,-129.38
11:21:41.566,9.44,15.52,-146.8
11:21:41.759,13.41,38.89,-144.06
11:21:41.955,11.52,35.46,-147.91
11:21:42.150,5.58,38.57,-151.93
11:21:42.345,6.34,31.24,-154.24
11:21:42.541,4.7,32.39,-155.26
11:21:42.736,6.07,30.81,-156.96
11:21:42.931,6.96,31.79,-159.97
11:21:43.126,6.24,30.78,-163.73
11:21:43.321,5.68,31.52,-165.87
11:21:43.515,6.84,31.32,-168.11
11:21:43.709,8.3,31.8,-170.54
11:21:43.906,3.42,32.41,178.77
11:21:44.100,2.09,30.28,171.7
11:21:44.294,0.83,30.53,172.06
11:21:44.539,2.12,27.53,167.68
11:21:44.685,1.85,25.23,163.62
11:21:44.880,1.01,25.99,161.74
11:21:45.074,2.49,24.89,160.2
11:21:45.269,-2.4,27.81,157.65
11:21:45.464,-4.41,25.74,153.23
11:21:45.660,4.72,22.43,153.32
11:21:45.904,1.43,19.77,151.49
11:21:46.098,2.28,18.73,150.24
11:21:46.293,2.08,20.25,147.45
11:21:46.488,2.5,18.95,146.8
11:21:46.683,2.61,18.29,144.94
11:21:46.878,2.43,18.47,143.19
11:21:47.074,3.27,17.9,141.96
11:21:47.269,3.03,18.47,140.58
11:21:47.463,3.38,17.88,139.13
11:21:47.658,3.1,18.04,137.72
11:21:47.854,3.1,17.59,135.98
11:21:48.049,3.29,16.7,135.14
11:21:48.244,1.93,14.72,134.61
11:21:48.486,2.07,15.83,133.61
11:21:48.634,0.95,20.96,126.39
11:21:48.830,-2.61,21.75,120.64
11:21:49.071,0.63,21.11,120.6
11:21:49.219,-1.48,20.2,117.92
11:21:49.415,0.12,19.34,116.36
11:21:49.609,0.8,18.46,113.59
11:21:49.805,-0.87,17.18,109.13
11:21:49.999,2.21,16.18,109.18
11:21:50.244,3.15,14.94,106.83
11:21:50.439,10.29,13.66,108.19
11:21:50.632,8.95,13.4,105.64
11:21:50.829,9.2,11.65,101.59
11:21:51.024,7.67,14.01,99.34
11:21:51.218,7.54,13.8,97.44
11:21:51.413,6.3,13.3,95.01
11:21:51.608,6.41,12.72,93.41
11:21:51.804,6.78,12.81,91.78
11:21:51.999,7.42,12.42,90.31
11:21:52.193,6.48,12.78,88.42
11:21:52.389,7.84,13.02,86.49
11:21:52.582,8.32,12.86,85.24
11:21:52.778,7.63,13.12,84.02
11:21:52.973,8.13,13.67,81.49
11:21:53.167,8.34,13.84,79.86
11:21:53.362,6.33,14.31,78.12
11:21:53.558,6.07,15.86,75.94
11:21:53.752,6.58,14.09,73.35
11:21:53.947,5.46,15.31,72.36
11:21:54.141,4.72,15.57,69.77
11:21:54.386,4.89,16.03,68.89
11:21:54.583,2.37,17.53,68.02
11:21:54.777,-3.37,21.57,63.51
11:21:54.971,-3.27,22.01,61.96
11:21:55.166,-3.74,20.71,60.1
11:21:55.362,-4.64,21.05,58.59
11:21:55.556,-6.35,21.76,54.67
11:21:55.800,-5.74,22.9,53.92
11:21:55.945,-4.89,21.97,53.16
11:21:56.141,-4.73,21.46,51.41
11:21:56.335,-3.39,20.81,49.93
11:21:56.531,-3.1,20.02,48.94
11:21:56.726,-2.51,19.53,48.7
11:21:56.921,-2.69,19.92,48.08
11:21:57.116,-2.32,19.84,46.15
11:21:57.310,-2.53,20.14,44.05
11:21:57.507,-1.67,19.75,42.33
11:21:57.703,-3.15,21.38,41.62
11:21:57.944,-1.94,21.4,40.31
11:21:58.139,-2.25,21.25,38.14
11:21:58.286,-2.19,21.21,36.37
11:21:58.482,-2.06,21.12,34.98
11:21:58.725,-1.8,21.69,35.81
11:21:58.920,-0.15,20.27,35.54
11:21:59.166,-2.82,20.27,31.48
11:21:59.311,-3.26,22.63,31.41
11:21:59.505,-2.6,21.74,31.88
11:21:59.700,-1.91,19.69,29.61
11:21:59.897,-0.09,18.51,28.36
11:22:00.090,1.7,16.81,28.14
11:22:00.286,1.4,16.35,25.44
11:22:00.480,4.96,18.22,25.53
11:22:00.675,4.48,17.98,21.73
11:22:00.870,4.55,18.33,20.47
11:22:01.065,4.08,18.58,18.27
11:22:01.260,4.48,18.96,16.93
11:22:01.455,3.98,19.22,15.29
11:22:01.650,3.61,19.9,13.32
11:22:01.845,5.06,18.78,11.62
11:22:02.040,4.32,19.02,9.51
11:22:02.236,4.86,18.56,8.47
11:22:02.430,5.55,19.53,7.76
11:22:02.625,3.91,20.36,5.78
11:22:02.821,6.03,21.35,5.11
11:22:03.064,5.16,19.49,0.37
11:22:03.258,5.35,20.28,2.9
11:22:03.453,9.01,18.88,3.42
11:22:03.649,9.37,19.42,0.49
11:22:03.843,8.22,19.91,-3.46
11:22:04.039,8.28,19.22,-6.03
11:22:04.234,9.27,19.4,-6.78
11:22:04.476,8.6,19.3,-8.95
11:22:04.625,8.44,19.23,-10.78
11:22:04.818,8.56,18.68,-12.6
11:22:05.015,7.84,19.1,-14.47
11:22:05.211,8.51,19.13,-15.75
11:22:05.404,7.67,21.38,-18.46
11:22:05.599,7.8,22.34,-18.88
11:22:05.794,5.37,21.94,-21.05
11:22:05.990,8.5,20.45,-22.29
11:22:06.185,6.0,19.64,-24.73
11:22:06.380,6.66,19.53,-25.98
11:22:06.575,6.98,19.67,-27.65
11:22:06.770,7.02,19.59,-29.74
11:22:07.014,7.92,19.79,-30.91
11:22:07.159,7.49,20.07,-33.02
11:22:07.403,7.53,20.33,-35.07
11:22:07.599,6.92,20.2,-37.47
11:22:07.793,7.77,20.43,-38.2
11:22:07.987,6.87,20.49,-40.95
11:22:08.182,6.99,19.93,-43.01
11:22:08.377,5.21,20.33,-45.61
11:22:08.572,4.86,19.99,-48.0
11:22:08.767,4.63,19.78,-49.26
11:22:08.962,4.72,19.53,-51.02
11:22:09.157,5.28,19.61,-52.46
11:22:09.353,5.44,19.78,-54.29
11:22:09.595,5.34,19.78,-56.1
11:22:09.793,5.35,19.71,-58.0
11:22:09.937,5.61,19.72,-59.48
11:22:10.135,5.84,19.79,-61.31
11:22:10.329,5.84,19.76,-63.04
11:22:10.525,5.76,19.79,-64.97
11:22:10.719,5.79,19.9,-66.75
11:22:10.914,5.79,19.74,-68.38
11:22:11.110,5.87,19.63,-70.19
11:22:11.304,5.89,19.8,-72.02
11:22:11.499,5.71,20.03,-73.93
11:22:11.743,5.67,20.08,-75.45
11:22:11.938,5.48,19.99,-77.76
11:22:12.134,5.56,20.18,-79.38
11:22:12.327,5.17,20.22,-81.14
11:22:12.524,5.46,20.14,-82.72
11:22:12.717,5.46,20.06,-84.28
11:22:12.914,5.46,19.97,-86.16
11:22:13.109,5.31,19.98,-87.83
11:22:13.304,5.53,19.92,-89.41
11:22:13.498,5.38,19.77,-91.26
11:22:13.693,5.49,19.9,-92.71
11:22:13.889,5.51,19.82,-94.45
11:22:14.082,5.65,19.57,-96.17
11:22:14.279,5.54,19.76,-97.85
11:22:14.521,5.39,19.68,-99.64
11:22:14.668,5.13,19.87,-101.19
11:22:14.863,5.27,19.96,-102.9
11:22:15.058,5.42,19.82,-104.49
11:22:15.303,5.35,19.45,-106.39
11:22:15.449,5.19,19.23,-108.1
11:22:15.645,5.25,19.23,-109.87
11:22:15.839,5.4,19.36,-111.58
11:22:16.082,5.52,19.26,-113.07
11:22:16.327,5.58,19.13,-114.77
11:22:16.472,5.47,19.2,-116.49
11:22:16.667,5.34,19.19,-118.25
11:22:16.862,5.48,19.35,-119.87
11:22:17.105,5.56,19.43,-121.53
11:22:17.252,5.29,19.07,-123.83
11:22:17.447,6.48,18.91,-125.89
11:22:17.643,7.36,18.19,-130.77
11:22:17.838,9.96,19.86,-140.04
11:22:18.080,12.61,19.12,-139.1
11:22:18.227,13.39,12.84,-142.59
11:22:18.423,12.72,0.76,-148.34
11:22:18.618,14.53,-18.16,-162.89
11:22:18.813,41.54,-7.47,-159.29
11:22:19.008,40.71,-6.47,-138.39
11:22:19.201,42.16,-0.75,-127.23
11:22:19.396,44.96,2.04,-127.08
11:22:19.593,44.18,4.32,-127.84
11:22:19.787,45.41,3.21,-128.68
11:22:19.982,46.26,2.43,-130.95
11:22:20.226,46.72,4.5,-134.52
11:22:20.421,47.98,3.16,-137.42
11:22:20.617,47.26,3.41,-144.82
11:22:20.811,48.01,5.9,-142.97
11:22:21.006,45.79,11.86,-143.27
11:22:21.201,43.58,13.74,-149.1
11:22:21.397,42.69,10.18,-155.24
11:22:21.591,43.87,6.02,-156.19
11:22:21.786,43.32,5.39,-159.21
11:22:21.979,44.85,8.95,-158.09
11:22:22.177,44.31,10.45,-159.86
11:22:22.419,43.38,12.08,-162.87
11:22:22.614,43.63,12.52,-165.86
11:22:22.761,44.53,15.0,-166.41
11:22:22.956,42.58,16.73,-167.65
11:22:23.152,41.58,18.16,-165.32
11:22:23.394,43.01,14.09,-172.0
11:22:23.540,44.49,14.41,-168.7
11:22:23.737,43.89,17.92,-171.79
11:22:23.980,43.36,18.93,-175.55
11:22:24.125,43.15,19.47,-176.24
11:22:24.319,42.24,19.17,-178.89
11:22:24.563,42.06,19.59,179.28
11:22:24.759,41.25,19.86,176.82
11:22:24.954,41.78,19.95,175.05
11:22:25.148,39.17,19.43,171.25
11:22:25.349,38.86,19.05,169.43
11:22:25.540,40.47,20.0,168.36
11:22:25.783,37.7,20.82,165.17
11:22:25.930,38.39,19.05,162.13
11:22:26.124,40.38,21.25,162.27
11:22:26.321,37.65,21.5,158.57
11:22:26.514,37.59,20.36,155.92
11:22:26.709,40.11,20.88,155.27
11:22:26.906,38.45,21.31,151.48
11:22:27.101,38.55,20.3,149.01
11:22:27.296,38.49,19.85,147.08
11:22:27.489,36.98,17.07,143.76
11:22:27.686,42.41,8.08,143.09
11:22:27.880,44.38,6.76,135.84
11:22:28.074,42.34,6.31,129.78
11:22:28.270,41.36,5.05,128.95
11:22:28.465,42.9,7.78,128.53
11:22:28.659,43.93,9.62,127.9
11:22:28.904,43.08,11.44,126.47
11:22:29.147,44.79,14.25,126.36
11:22:29.295,45.21,17.49,124.81
11:22:29.490,42.98,14.52,120.97
11:22:29.682,41.93,9.42,116.68
11:22:29.878,42.84,5.4,114.67
11:22:30.074,42.72,5.36,116.45
11:22:30.269,42.87,7.01,115.0
11:22:30.463,44.55,9.63,112.24
11:22:30.659,43.77,11.29,109.89
11:22:30.854,44.33,10.42,112.11
11:22:31.049,45.23,13.53,110.63
11:22:31.244,44.49,9.31,109.72
11:22:31.439,43.29,8.6,108.48
11:22:31.633,44.78,12.87,116.33
11:22:31.829,44.55,14.59,111.27
11:22:32.022,48.64,19.07,115.16
11:22:32.219,43.7,17.03,102.38
11:22:32.414,44.46,20.68,97.54
11:22:32.657,47.2,25.03,101.1
11:22:32.804,46.19,29.65,99.42
11:22:32.998,45.63,28.79,99.92
11:22:33.242,49.35,34.68,104.07
11:22:33.438,43.81,25.89,95.32
11:22:33.633,49.68,37.77,99.74
11:22:33.828,43.18,34.64,93.54
11:22:34.023,40.64,35.32,91.26
11:22:34.267,38.69,33.57,87.77
11:22:34.411,38.44,32.22,86.01
11:22:34.607,38.31,27.65,80.64
11:22:34.851,42.25,32.77,83.49
11:22:34.998,39.87,36.68,79.64
11:22:35.193,37.33,33.75,74.47
11:22:35.387,36.23,33.44,70.67
11:22:35.632,36.26,31.13,67.68
11:22:35.777,36.11,30.56,66.92
11:22:35.973,37.69,35.9,66.83
11:22:36.166,34.44,36.21,61.47
11:22:36.363,33.98,34.27,58.97
11:22:36.558,37.21,32.09,58.35
11:22:36.753,36.25,30.99,55.85
11:22:36.948,37.13,36.11,55.71
11:22:37.143,34.94,35.9,50.62
11:22:37.338,34.46,34.53,47.82
11:22:37.581,35.66,32.24,45.81
11:22:37.777,36.23,31.88,44.51
11:22:38.020,36.22,36.1,43.23
11:22:38.167,33.84,36.18,38.29
11:22:38.361,33.28,34.9,35.92
11:22:38.556,33.72,32.68,33.02
11:22:38.752,31.47,28.42,29.58
