timestamp,accx,accy,accz
01:17:00.160,0.107,0.123,0.984
01:17:00.354,0.116,0.142,0.992
01:17:00.550,0.113,0.131,0.995
01:17:00.744,0.114,0.127,1.0
01:17:00.941,0.128,0.122,0.98
01:17:01.135,0.12,0.123,0.976
01:17:01.331,0.117,0.124,0.994
01:17:01.526,0.12,0.131,0.979
01:17:01.722,0.106,0.135,0.991
01:17:01.917,0.117,0.116,0.982
01:17:02.111,0.11,0.128,0.986
01:17:02.305,0.111,0.134,0.982
01:17:02.501,0.116,0.128,0.983
01:17:02.696,0.108,0.13,0.992
01:17:02.889,0.115,0.126,1.0
01:17:03.084,0.117,0.121,0.987
01:17:03.329,0.119,0.133,0.99
01:17:03.524,0.104,0.134,0.991
01:17:03.718,0.115,0.132,0.992
01:17:03.912,0.124,0.116,0.991
01:17:04.109,0.124,0.136,0.983
01:17:04.304,0.112,0.125,0.987
01:17:04.498,0.125,0.131,0.993
01:17:04.693,0.115,0.14,0.982
01:17:04.888,0.114,0.121,0.998
01:17:05.083,0.118,0.131,0.991
01:17:05.278,0.11,0.136,0.985
01:17:05.473,0.122,0.124,0.991
01:17:05.668,0.119,0.116,0.998
01:17:05.863,0.132,0.127,0.981
01:17:06.058,0.113,0.131,0.992
01:17:06.254,0.112,0.135,0.987
01:17:06.448,0.109,0.134,1.002
01:17:06.643,0.115,0.136,0.998
01:17:06.839,0.12,0.116,0.992
01:17:07.034,0.111,0.124,0.992
01:17:07.229,0.119,0.135,0.983
01:17:07.424,0.118,0.142,0.986
01:17:07.667,0.127,0.127,0.989
01:17:07.862,0.116,0.131,0.989
01:17:08.057,0.132,0.117,0.98
01:17:08.252,0.124,0.131,0.995
01:17:08.446,0.121,0.126,0.986
01:17:08.642,0.111,0.127,0.987
01:17:08.837,0.11,0.122,0.987
01:17:09.033,0.106,0.127,0.985
01:17:09.228,0.126,0.122,0.988
01:17:09.423,0.113,0.12,0.994
01:17:09.618,0.11,0.127,0.983
01:17:09.813,0.116,0.125,0.991
01:17:10.009,0.114,0.134,0.974
01:17:10.203,0.13,0.122,0.988
01:17:10.400,0.121,0.121,0.985
01:17:10.593,0.119,0.124,0.984
01:17:10.788,0.117,0.121,0.989
01:17:10.983,0.123,0.125,0.988
01:17:11.177,0.12,0.123,0.988
01:17:11.373,0.116,0.131,0.99
01:17:11.568,0.114,0.129,0.973
01:17:11.764,0.118,0.126,0.996
01:17:12.008,0.11,0.136,0.985
01:17:12.201,0.126,0.125,0.981
01:17:12.396,0.118,0.135,0.989
01:17:12.593,0.121,0.131,1.003
01:17:12.785,0.109,0.132,0.989
01:17:12.981,0.117,0.133,0.983
01:17:13.176,0.109,0.118,0.998
01:17:13.370,0.11,0.13,0.982
01:17:13.565,0.117,0.122,0.983
01:17:13.761,0.124,0.133,0.987
01:17:13.956,0.106,0.129,0.987
01:17:14.151,0.132,0.124,0.98
01:17:14.345,0.109,0.127,0.984
01:17:14.540,0.108,0.119,0.995
01:17:14.736,0.127,0.121,0.996
01:17:14.931,0.117,0.128,0.987
01:17:15.127,0.124,0.127,0.992
01:17:15.321,0.117,0.119,0.997
01:17:15.515,0.131,0.131,0.987
01:17:15.711,0.108,0.126,0.992
01:17:15.906,0.124,0.118,0.982
01:17:16.102,0.109,0.129,0.994
01:17:16.345,0.117,0.125,0.976
01:17:16.539,0.126,0.126,0.994
01:17:16.735,0.122,0.127,0.979
01:17:16.930,0.107,0.122,0.995
01:17:17.125,0.119,0.128,0.994
01:17:17.319,0.12,0.115,0.994
01:17:17.513,0.105,0.133,0.992
01:17:17.708,0.118,0.129,0.973
01:17:17.904,0.115,0.133,0.982
01:17:18.099,0.11,0.132,0.993
01:17:18.294,0.122,0.132,0.991
01:17:18.490,0.113,0.129,0.982
01:17:18.685,0.112,0.126,0.988
01:17:18.879,0.108,0.145,0.997
01:17:19.073,0.126,0.123,0.981
01:17:19.270,0.106,0.126,0.988
01:17:19.464,0.132,0.129,0.985
01:17:19.660,0.124,0.119,0.985
01:17:19.854,0.119,0.134,0.98
01:17:20.049,0.122,0.141,0.996
01:17:20.244,0.109,0.137,0.996
01:17:20.440,0.114,0.123,0.996
01:17:20.683,0.118,0.135,0.979
01:17:20.879,0.115,0.134,0.986
01:17:21.073,0.117,0.126,0.984
01:17:21.269,0.119,0.133,0.995
01:17:21.463,0.124,0.137,0.991
01:17:21.658,0.115,0.137,0.988
01:17:21.853,0.117,0.111,0.985
01:17:22.048,0.113,0.127,0.993
01:17:22.243,0.105,0.12,0.995
01:17:22.438,0.111,0.132,1.003
01:17:22.633,0.117,0.134,0.994
01:17:22.828,0.12,0.13,0.986
01:17:23.023,0.119,0.121,0.998
01:17:23.218,0.117,0.147,0.996
01:17:23.413,0.114,0.128,0.987
01:17:23.607,0.105,0.123,0.988
01:17:23.803,0.121,0.128,0.982
01:17:23.997,0.117,0.135,0.987
01:17:24.193,0.124,0.134,0.994
01:17:24.387,0.114,0.128,0.98
01:17:24.582,0.118,0.131,0.983
01:17:24.778,0.126,0.128,0.993
01:17:24.973,0.113,0.127,0.984
01:17:25.217,0.116,0.129,1.002
01:17:25.413,0.13,0.125,0.996
01:17:25.607,0.122,0.129,0.993
01:17:25.801,0.123,0.142,0.987
01:17:25.997,0.111,0.128,0.981
01:17:26.191,0.112,0.128,0.988
01:17:26.386,0.11,0.12,0.988
01:17:26.581,0.127,0.132,0.991
01:17:26.776,0.118,0.127,0.982
01:17:26.971,0.117,0.122,0.985
01:17:27.166,0.123,0.126,0.991
01:17:27.361,0.106,0.127,0.984
01:17:27.556,0.127,0.126,0.998
01:17:27.751,0.129,0.126,0.982
01:17:27.946,0.128,0.125,0.984
01:17:28.145,0.112,0.119,0.987
01:17:28.340,0.11,0.123,0.986
01:17:28.534,0.119,0.125,0.998
01:17:28.731,0.105,0.113,0.991
01:17:28.924,0.114,0.13,0.983
01:17:29.117,0.105,0.137,0.984
01:17:29.314,0.112,0.136,0.984
01:17:29.558,0.119,0.128,0.995
01:17:29.750,0.113,0.134,0.993
01:17:29.945,0.117,0.122,0.993
01:17:30.143,0.129,0.115,0.988
01:17:30.335,0.12,0.13,0.984
01:17:30.530,0.118,0.129,0.983
01:17:30.725,0.113,0.129,0.984
01:17:30.920,0.108,0.128,0.989
01:17:31.115,0.113,0.127,0.991
01:17:31.310,0.111,0.128,0.992
01:17:31.505,0.123,0.129,0.986
01:17:31.700,0.123,0.136,0.989
01:17:31.895,0.11,0.119,0.981
01:17:32.090,0.122,0.113,0.996
01:17:32.285,0.113,0.135,0.993
01:17:32.481,0.12,0.13,1.004
01:17:32.675,0.114,0.126,0.988
01:17:32.870,0.137,0.134,0.971
01:17:33.066,0.111,0.139,0.993
01:17:33.270,0.118,0.121,0.985
01:17:33.455,0.122,0.121,0.994
01:17:33.650,0.121,0.135,0.991
01:17:33.896,0.117,0.12,0.988
01:17:34.089,0.113,0.127,0.999
01:17:34.283,0.129,0.114,0.975
01:17:34.479,0.111,0.122,0.994
01:17:34.673,0.118,0.114,0.977
01:17:34.874,0.129,0.123,0.995
01:17:35.064,0.12,0.128,1.004
01:17:35.261,0.125,0.125,0.973
01:17:35.453,0.124,0.116,0.999
01:17:35.648,0.108,0.13,0.979
01:17:35.844,0.119,0.125,0.979
01:17:36.038,0.116,0.13,0.978
01:17:36.233,0.11,0.12,0.984
01:17:36.429,0.112,0.125,0.99
01:17:36.624,0.126,0.115,0.992
01:17:36.819,0.124,0.132,0.985
01:17:37.014,0.106,0.126,0.994
01:17:37.208,0.11,0.119,0.99
01:17:37.403,0.11,0.129,0.991
01:17:37.598,0.12,0.126,0.982
01:17:37.794,0.124,0.122,0.983
01:17:37.990,0.114,0.125,0.996
01:17:38.232,0.089,0.137,1.004
01:17:38.428,0.122,0.131,0.989
01:17:38.626,0.108,0.128,0.979
01:17:38.818,0.122,0.121,0.983
01:17:39.012,0.128,0.141,0.994
01:17:39.207,0.119,0.119,0.986
01:17:39.402,0.119,0.128,0.975
01:17:39.597,0.12,0.132,0.993
01:17:39.792,0.114,0.116,0.975
01:17:39.987,0.115,0.114,0.982
01:17:40.182,0.118,0.136,0.979
01:17:40.378,0.115,0.129,0.985
01:17:40.573,0.126,0.126,0.986
01:17:40.768,0.112,0.136,0.989
01:17:40.963,0.129,0.136,0.985
01:17:41.158,0.115,0.145,0.961
01:17:41.353,0.109,0.131,0.98
01:17:41.547,0.111,0.127,1.004
01:17:41.742,0.12,0.132,0.974
01:17:41.937,0.123,0.128,0.981
01:17:42.134,0.119,0.122,0.988
01:17:42.329,0.11,0.126,0.995
01:17:42.573,0.121,0.137,0.998
01:17:42.768,0.113,0.126,0.995
01:17:42.964,0.14,0.123,1.003
01:17:43.160,0.105,0.142,0.995
01:17:43.353,0.104,0.124,0.998
01:17:43.550,0.113,0.12,0.98
01:17:43.744,0.117,0.125,0.965
01:17:43.940,0.129,0.123,0.995
01:17:44.134,0.119,0.116,0.994
01:17:44.329,0.142,0.128,0.994
01:17:44.524,0.149,0.1,0.998
01:17:44.717,0.136,0.086,0.995
01:17:44.913,0.151,0.094,0.987
01:17:45.109,0.16,0.09,0.991
01:17:45.303,0.174,0.11,0.982
01:17:45.498,0.166,0.101,0.996
01:17:45.693,0.166,0.091,0.98
01:17:45.889,0.17,0.096,0.984
01:17:46.084,0.156,0.09,0.993
01:17:46.277,0.171,0.098,0.979
01:17:46.474,0.149,0.078,0.989
01:17:46.666,0.165,0.083,0.966
01:17:46.861,0.155,0.072,1.002
01:17:47.105,0.154,0.082,0.988
01:17:47.300,0.155,0.09,0.99
01:17:47.497,0.155,0.084,0.999
01:17:47.691,0.161,0.084,0.992
01:17:47.891,0.154,0.088,0.988
01:17:48.084,0.155,0.078,0.993
01:17:48.275,0.137,0.077,0.994
01:17:48.470,0.145,0.075,0.989
01:17:48.667,0.151,0.071,1.004
01:17:48.860,0.14,0.073,0.983
01:17:49.055,0.148,0.077,1.004
01:17:49.250,0.145,0.081,0.99
01:17:49.445,0.154,0.066,0.984
01:17:49.640,0.145,0.088,0.99
01:17:49.835,0.142,0.082,0.988
01:17:50.031,0.157,0.08,0.991
01:17:50.227,0.149,0.067,0.989
01:17:50.422,0.146,0.065,0.994
01:17:50.621,0.156,0.081,0.997
01:17:50.813,0.153,0.071,0.994
01:17:51.007,0.16,0.075,0.992
01:17:51.204,0.158,0.08,0.987
01:17:51.446,0.148,0.067,0.991
01:17:51.641,0.146,0.076,0.992
01:17:51.836,0.153,0.082,0.986
01:17:52.032,0.143,0.081,0.998
01:17:52.227,0.154,0.068,1.0
01:17:52.421,0.146,0.076,0.992
01:17:52.617,0.155,0.065,0.983
01:17:52.810,0.156,0.075,0.99
01:17:53.007,0.157,0.085,0.995
01:17:53.201,0.155,0.072,0.998
01:17:53.397,0.136,0.081,0.989
01:17:53.591,0.161,0.073,0.981
01:17:53.784,0.152,0.073,0.985
01:17:53.979,0.149,0.079,1.007
01:17:54.174,0.148,0.065,0.988
01:17:54.369,0.151,0.072,0.993
01:17:54.568,0.163,0.081,1.003
01:17:54.761,0.149,0.073,0.984
01:17:54.954,0.151,0.068,1.0
01:17:55.149,0.145,0.075,0.981
01:17:55.344,0.145,0.072,0.99
01:17:55.539,0.147,0.081,0.988
01:17:55.784,0.153,0.065,0.988
01:17:55.981,0.145,0.079,0.997
01:17:56.174,0.16,0.078,0.981
01:17:56.368,0.138,0.072,0.984
01:17:56.563,0.157,0.071,0.992
01:17:56.757,0.154,0.091,0.981
01:17:56.952,0.149,0.088,0.987
01:17:57.150,0.147,0.068,0.987
01:17:57.343,0.143,0.076,0.992
01:17:57.538,0.136,0.084,0.998
01:17:57.736,0.16,0.077,0.986
01:17:57.929,0.148,0.079,0.985
01:17:58.123,0.154,0.078,0.987
01:17:58.318,0.151,0.079,0.995
01:17:58.514,0.148,0.077,0.991
01:17:58.708,0.15,0.07,0.986
01:17:58.903,0.146,0.077,1.003
01:17:59.100,0.153,0.068,1.0
01:17:59.295,0.149,0.066,0.997
01:17:59.491,0.161,0.071,0.991
01:17:59.686,0.151,0.067,0.992
01:17:59.879,0.159,0.075,0.997
01:18:00.124,0.148,0.079,0.994
01:18:00.320,0.164,0.072,0.99
01:18:00.515,0.155,0.079,0.995
01:18:00.708,0.156,0.087,0.99
01:18:00.905,0.155,0.07,1.001
01:18:01.100,0.143,0.078,0.978
01:18:01.294,0.136,0.07,0.983
01:18:01.490,0.156,0.076,0.979
01:18:01.683,0.159,0.08,0.988
01:18:01.879,0.146,0.084,0.988
01:18:02.076,0.142,0.063,0.989
01:18:02.269,0.157,0.075,0.985
01:18:02.463,0.146,0.08,0.998
01:18:02.659,0.145,0.08,0.982
01:18:02.855,0.143,0.084,0.998
01:18:03.049,0.159,0.07,0.989
01:18:03.245,0.139,0.073,0.983
01:18:03.439,0.139,0.07,0.988
01:18:03.633,0.146,0.072,0.993
01:18:03.830,0.153,0.073,0.995
01:18:04.024,0.151,0.073,0.986
01:18:04.217,0.154,0.073,0.992
01:18:04.461,0.149,0.075,0.987
01:18:04.656,0.154,0.075,0.98
01:18:04.851,0.149,0.071,0.983
01:18:05.045,0.148,0.069,1.0
01:18:05.240,0.148,0.074,0.988
01:18:05.435,0.133,0.072,0.999
01:18:05.630,0.154,0.074,0.979
01:18:05.825,0.16,0.08,0.991
01:18:06.020,0.152,0.068,0.982
01:18:06.216,0.158,0.07,0.978
01:18:06.410,0.147,0.069,0.984
01:18:06.605,0.144,0.066,0.983
01:18:06.800,0.158,0.077,0.979
01:18:06.995,0.146,0.072,0.971
01:18:07.192,0.15,0.076,0.985
01:18:07.385,0.169,0.083,0.991
01:18:07.582,0.147,0.071,0.982
01:18:07.778,0.155,0.086,0.987
01:18:07.974,0.15,0.074,0.979
01:18:08.167,0.154,0.067,0.997
01:18:08.364,0.154,0.078,0.992
01:18:08.559,0.16,0.064,0.99
01:18:08.801,0.153,0.075,0.987
01:18:09.002,0.15,0.084,0.986
01:18:09.190,0.156,0.081,1.0
01:18:09.387,0.137,0.085,0.994
01:18:09.582,0.15,0.077,0.995
01:18:09.777,0.142,0.068,0.982
01:18:09.973,0.153,0.069,0.994
01:18:10.167,0.163,0.074,0.985
01:18:10.362,0.152,0.082,0.988
01:18:10.557,0.151,0.079,0.991
01:18:10.750,0.139,0.076,0.994
01:18:10.944,0.161,0.069,0.999
01:18:11.142,0.145,0.075,1.0
01:18:11.337,0.144,0.097,0.983
01:18:11.532,0.153,0.068,0.995
01:18:11.726,0.158,0.065,0.997
01:18:11.923,0.153,0.076,0.995
01:18:12.115,0.158,0.076,1.0
01:18:12.309,0.151,0.082,1.0
01:18:12.505,0.139,0.077,0.981
01:18:12.699,0.162,0.08,0.99
01:18:12.895,0.17,0.081,0.992
01:18:13.089,0.149,0.079,1.003
01:18:13.333,0.149,0.067,0.991
01:18:13.531,0.146,0.076,0.99
01:18:13.725,0.156,0.072,0.996
01:18:13.922,0.145,0.08,0.993
01:18:14.115,0.163,0.071,0.987
01:18:14.311,0.157,0.076,0.986
01:18:14.505,0.148,0.068,0.973
01:18:14.700,0.141,0.081,0.991
01:18:14.897,0.141,0.08,0.996
01:18:15.090,0.145,0.074,0.981
01:18:15.286,0.141,0.088,0.987
01:18:15.482,0.146,0.09,1.006
01:18:15.676,0.147,0.073,0.984
01:18:15.871,0.144,0.069,0.986
01:18:16.065,0.135,0.071,0.997
01:18:16.261,0.155,0.077,1.001
01:18:16.453,0.139,0.079,0.988
01:18:16.651,0.143,0.07,0.991
01:18:16.847,0.148,0.083,0.993
01:18:17.039,0.141,0.078,0.987
01:18:17.237,0.15,0.066,0.986
01:18:17.432,0.145,0.067,0.987
01:18:17.674,0.146,0.072,0.999
01:18:17.870,0.16,0.088,0.981
01:18:18.066,0.146,0.076,0.99
01:18:18.261,0.166,0.071,0.986
01:18:18.455,0.163,0.071,0.986
01:18:18.648,0.16,0.077,0.993
01:18:18.845,0.145,0.079,0.981
01:18:19.040,0.159,0.087,0.978
01:18:19.235,0.14,0.08,0.99
01:18:19.430,0.147,0.073,0.988
01:18:19.625,0.154,0.081,0.983
01:18:19.819,0.141,0.08,0.983
01:18:20.016,0.147,0.072,0.993
01:18:20.209,0.152,0.085,0.991
01:18:20.406,0.141,0.078,0.99
01:18:20.599,0.15,0.066,0.983
01:18:20.796,0.152,0.069,0.997
01:18:20.990,0.162,0.075,0.996
01:18:21.184,0.149,0.062,0.99
01:18:21.380,0.153,0.081,0.993
01:18:21.575,0.149,0.074,0.989
01:18:21.770,0.146,0.079,0.992
01:18:22.013,0.152,0.081,1.0
01:18:22.208,0.149,0.068,0.992
01:18:22.404,0.15,0.071,0.985
01:18:22.599,0.137,0.066,0.988
01:18:22.793,0.146,0.073,0.989
01:18:22.989,0.146,0.066,0.983
01:18:23.181,0.144,0.064,0.981
01:18:23.376,0.148,0.08,0.994
01:18:23.571,0.15,0.09,0.995
01:18:23.765,0.158,0.085,0.982
01:18:23.961,0.156,0.075,0.985
01:18:24.156,0.195,0.061,0.983
01:18:24.351,0.157,0.068,0.981
01:18:24.546,0.151,0.077,0.993
01:18:24.741,0.149,0.077,0.98
01:18:24.936,0.162,0.079,0.982
01:18:25.132,0.153,0.064,0.977
01:18:25.327,0.147,0.077,0.982
01:18:25.521,0.145,0.08,0.968
01:18:25.717,0.149,0.083,0.996
01:18:25.913,0.149,0.071,0.987
01:18:26.106,0.156,0.069,0.989
01:18:26.351,0.147,0.079,1.006
01:18:26.547,0.14,0.069,0.982
01:18:26.742,0.148,0.051,0.996
01:18:26.938,0.148,0.067,0.981
01:18:27.131,0.15,0.075,0.974
01:18:27.327,0.161,0.075,0.986
01:18:27.523,0.146,0.086,0.987
01:18:27.718,0.155,0.07,0.99
01:18:27.912,0.156,0.077,0.983
01:18:28.108,0.157,0.071,0.994
01:18:28.300,0.145,0.089,0.972
01:18:28.495,0.151,0.077,0.994
01:18:28.690,0.153,0.078,0.993
01:18:28.884,0.159,0.076,0.996
01:18:29.080,0.144,0.109,0.972
01:18:29.275,0.155,0.084,0.996
01:18:29.469,0.143,0.075,0.989
01:18:29.664,0.144,0.074,1.002
01:18:29.860,0.159,0.083,0.995
01:18:30.056,0.159,0.071,0.989
01:18:30.251,0.14,0.07,0.993
01:18:30.445,0.152,0.078,0.992
01:18:30.688,0.145,0.071,0.994
01:18:30.883,0.15,0.076,0.998
01:18:31.079,0.153,0.075,0.986
01:18:31.273,0.15,0.082,0.99
01:18:31.469,0.144,0.079,1.0
01:18:31.664,0.145,0.072,0.987
01:18:31.859,0.153,0.082,0.972
01:18:32.053,0.139,0.067,0.99
01:18:32.249,0.162,0.067,0.979
01:18:32.445,0.14,0.072,0.994
01:18:32.640,0.15,0.063,0.979
01:18:32.835,0.142,0.086,0.979
01:18:33.031,0.15,0.072,0.987
01:18:33.223,0.147,0.069,0.992
01:18:33.419,0.155,0.089,0.996
01:18:33.613,0.149,0.074,0.991
01:18:33.808,0.138,0.073,0.988
01:18:34.004,0.139,0.075,0.986
01:18:34.198,0.154,0.074,0.993
01:18:34.394,0.133,0.08,0.986
01:18:34.589,0.151,0.074,0.996
01:18:34.784,0.145,0.074,0.986
01:18:35.031,0.147,0.074,0.984
01:18:35.225,0.142,0.068,0.987
01:18:35.420,0.149,0.08,0.971
01:18:35.614,0.147,0.075,0.988
01:18:35.810,0.16,0.075,0.989
01:18:36.006,0.158,0.079,0.989
01:18:36.200,0.152,0.057,1.007
01:18:36.395,0.17,0.05,0.997
01:18:36.591,0.166,0.037,0.975
01:18:36.785,0.155,0.036,0.992
01:18:36.979,0.172,0.034,0.973
01:18:37.175,0.165,0.051,0.981
01:18:37.370,0.172,0.034,0.995
01:18:37.566,0.154,0.037,0.994
01:18:37.761,0.164,0.049,0.997
01:18:37.956,0.15,0.054,0.989
01:18:38.151,0.152,0.041,0.989
01:18:38.342,0.154,0.06,0.985
01:18:38.537,0.162,0.053,0.985
01:18:38.732,0.212,0.022,0.927
01:18:38.927,0.152,0.043,0.984
01:18:39.122,0.147,0.05,0.986
01:18:39.317,0.154,0.039,0.995
01:18:39.561,0.157,0.048,1.001
01:18:39.756,0.146,0.052,0.991
01:18:39.951,0.16,0.041,0.991
01:18:40.146,0.151,0.036,0.995
01:18:40.342,0.149,0.034,0.998
01:18:40.536,0.155,0.051,0.993
01:18:40.731,0.145,0.05,0.985
01:18:40.926,0.158,0.05,0.996
01:18:41.121,0.147,0.04,1.006
01:18:41.316,0.15,0.04,0.997
01:18:41.512,0.151,0.051,0.996
01:18:41.706,0.152,0.032,0.986
01:18:41.901,0.148,0.049,0.993
01:18:42.096,0.159,0.047,0.99
01:18:42.292,0.151,0.045,0.988
01:18:42.486,0.165,0.051,0.991
01:18:42.682,0.147,0.047,0.99
01:18:42.876,0.148,0.043,0.992
01:18:43.072,0.156,0.054,0.985
01:18:43.270,0.151,0.046,0.995
01:18:43.463,0.155,0.054,1.015
01:18:43.658,0.14,0.04,0.985
01:18:43.900,0.145,0.041,0.991
01:18:44.095,0.158,0.045,0.984
01:18:44.290,0.143,0.052,0.998
01:18:44.485,0.151,0.04,0.992
01:18:44.683,0.16,0.042,0.983
01:18:44.875,0.148,0.05,0.996
01:18:45.072,0.147,0.044,0.992
01:18:45.267,0.164,0.041,0.99
01:18:45.463,0.158,0.044,0.985
01:18:45.657,0.152,0.048,0.985
01:18:45.853,0.158,0.042,0.997
01:18:46.047,0.158,0.056,0.991
01:18:46.240,0.153,0.044,0.978
01:18:46.435,0.142,0.04,0.99
01:18:46.630,0.141,0.037,0.991
01:18:46.825,0.144,0.038,0.994
01:18:47.021,0.158,0.051,0.978
01:18:47.215,0.15,0.058,0.99
01:18:47.410,0.145,0.041,0.992
01:18:47.605,0.16,0.041,0.995
01:18:47.800,0.151,0.049,0.99
01:18:47.995,0.168,0.039,0.988
01:18:48.239,0.148,0.05,1.007
01:18:48.434,0.155,0.046,0.991
01:18:48.629,0.158,0.057,0.99
01:18:48.824,0.149,0.046,0.986
01:18:49.020,0.155,0.03,0.994
01:18:49.213,0.164,0.031,0.984
01:18:49.409,0.185,0.027,0.977
01:18:49.604,0.142,0.042,0.991
01:18:49.798,0.139,0.072,0.995
01:18:49.993,0.158,0.052,0.995
01:18:50.189,0.145,0.053,0.988
01:18:50.386,0.167,0.028,0.988
01:18:50.578,0.143,0.042,0.99
01:18:50.774,0.149,0.047,1.011
01:18:50.969,0.138,0.047,0.986
01:18:51.165,0.151,0.05,0.992
01:18:51.360,0.154,0.039,0.988
01:18:51.555,0.148,0.04,0.983
01:18:51.751,0.153,0.048,0.992
01:18:51.944,0.147,0.054,0.99
01:18:52.140,0.152,0.049,0.996
01:18:52.335,0.155,0.034,0.991
01:18:52.587,0.15,0.048,0.992
01:18:52.772,0.148,0.04,0.981
01:18:52.967,0.15,0.058,0.996
01:18:53.163,0.163,0.039,0.998
01:18:53.358,0.162,0.045,0.984
01:18:53.553,0.142,0.043,0.99
01:18:53.747,0.154,0.045,0.99
01:18:53.942,0.156,0.038,0.992
01:18:54.137,0.164,0.046,1.0
01:18:54.333,0.152,0.041,0.989
01:18:54.529,0.155,0.049,0.991
01:18:54.723,0.157,0.045,0.984
01:18:54.918,0.141,0.057,1.003
01:18:55.112,0.149,0.05,0.991
01:18:55.308,0.154,0.054,0.993
01:18:55.502,0.148,0.051,1.005
01:18:55.697,0.163,0.035,0.983
01:18:55.892,0.148,0.051,0.987
01:18:56.088,0.166,0.044,0.996
01:18:56.282,0.157,0.047,0.988
01:18:56.478,0.156,0.045,0.995
01:18:56.672,0.149,0.052,0.989
01:18:56.916,0.152,0.057,0.987
01:18:57.112,0.154,0.054,0.991
01:18:57.306,0.167,0.047,0.992
01:18:57.501,0.15,0.04,0.999
01:18:57.697,0.153,0.049,0.978
01:18:57.893,0.159,0.042,0.992
01:18:58.088,0.149,0.042,0.999
01:18:58.283,0.145,0.038,1.001
01:18:58.478,0.15,0.06,0.993
01:18:58.673,0.143,0.041,0.993
01:18:58.870,0.152,0.036,1.001
01:18:59.063,0.161,0.062,0.994
01:18:59.258,0.156,0.05,0.993
01:18:59.453,0.155,0.045,1.0
01:18:59.648,0.148,0.047,0.994
01:18:59.842,0.159,0.053,0.987
01:19:00.037,0.164,0.047,0.991
01:19:00.232,0.15,0.046,1.001
01:19:00.428,0.157,0.044,0.989
01:19:00.623,0.145,0.048,0.991
01:19:00.818,0.156,0.051,0.998
01:19:01.013,0.16,0.04,0.985
01:19:01.256,0.148,0.044,0.999
01:19:01.451,0.15,0.049,0.993
01:19:01.645,0.152,0.04,0.994
01:19:01.840,0.158,0.048,1.0
01:19:02.036,0.163,0.053,0.992
01:19:02.231,0.15,0.046,0.99
01:19:02.427,0.163,0.037,0.982
01:19:02.621,0.152,0.041,1.0
01:19:02.817,0.143,0.044,0.991
01:19:03.012,0.153,0.055,0.984
01:19:03.206,0.149,0.052,0.99
01:19:03.401,0.152,0.045,0.992
01:19:03.596,0.158,0.055,0.995
01:19:03.793,0.148,0.047,0.989
01:19:03.987,0.163,0.042,0.997
01:19:04.183,0.153,0.049,0.996
01:19:04.378,0.158,0.047,0.993
01:19:04.573,0.153,0.058,0.977
01:19:04.768,0.157,0.052,0.992
01:19:04.963,0.145,0.053,0.975
01:19:05.157,0.164,0.047,0.999
01:19:05.353,0.166,0.042,0.984
01:19:05.548,0.153,0.043,0.997
01:19:05.792,0.159,0.048,0.998
01:19:05.986,0.155,0.045,0.994
01:19:06.182,0.154,0.043,0.98
01:19:06.375,0.162,0.038,0.989
01:19:06.570,0.155,0.047,0.992
01:19:06.765,0.155,0.044,0.993
01:19:06.962,0.162,0.046,0.997
01:19:07.154,0.158,0.047,1.006
01:19:07.350,0.158,0.046,0.99
01:19:07.544,0.162,0.052,1.001
01:19:07.740,0.15,0.046,0.989
01:19:07.934,0.152,0.041,0.991
01:19:08.130,0.163,0.043,0.99
01:19:08.324,0.156,0.041,0.992
01:19:08.519,0.156,0.037,0.995
01:19:08.716,0.15,0.04,0.983
01:19:08.908,0.168,0.052,0.986
01:19:09.104,0.146,0.044,0.984
01:19:09.299,0.149,0.047,0.987
01:19:09.494,0.153,0.055,0.99
01:19:09.689,0.162,0.042,1.003
01:19:09.884,0.151,0.044,0.998
01:19:10.128,0.167,0.042,0.982
01:19:10.323,0.157,0.048,0.987
01:19:10.518,0.155,0.036,0.98
01:19:10.713,0.146,0.025,0.992
01:19:10.908,0.156,0.052,0.979
01:19:11.104,0.149,0.043,0.984
01:19:11.299,0.163,0.053,0.997
01:19:11.494,0.16,0.036,0.989
01:19:11.689,0.146,0.056,0.993
01:19:11.884,0.145,0.048,1.003
01:19:12.079,0.166,0.042,0.989
01:19:12.274,0.153,0.045,0.99
01:19:12.468,0.154,0.045,1.009
01:19:12.664,0.158,0.056,0.999
01:19:12.858,0.155,0.046,1.005
01:19:13.055,0.138,0.048,0.996
01:19:13.250,0.147,0.037,1.0
01:19:13.443,0.154,0.052,1.0
01:19:13.640,0.173,0.038,0.992
01:19:13.835,0.156,0.044,0.991
01:19:14.030,0.151,0.033,0.988
01:19:14.225,0.156,0.041,0.993
01:19:14.471,0.154,0.051,0.991
01:19:14.662,0.162,0.045,0.99
01:19:14.859,0.148,0.041,1.001
01:19:15.054,0.145,0.047,0.987
01:19:15.248,0.143,0.04,0.993
01:19:15.444,0.162,0.04,0.997
01:19:15.638,0.165,0.038,0.979
01:19:15.833,0.143,0.043,0.996
01:19:16.028,0.159,0.045,0.99
01:19:16.224,0.16,0.051,1.001
01:19:16.419,0.149,0.055,0.985
01:19:16.613,0.149,0.041,1.0
01:19:16.807,0.156,0.045,0.987
01:19:17.002,0.151,0.043,0.994
01:19:17.197,0.159,0.051,0.997
01:19:17.393,0.157,0.059,0.985
01:19:17.588,0.15,0.05,0.979
01:19:17.783,0.153,0.046,0.987
